user_input,reference_contexts,reference,synthesizer_name
How do multi-agent systems utilize feedback systems to enhance detection capabilities in IT infrastructure?,"[""<1-hop>\n\ntill evolving. So there are patterns that are coming up. Right? So these are not mature yet. But at least we are seeing these patterns and we we are actually using these patterns in our products also. Uh now there's a difference. Now we earlier we talked about agents and these agents have various traits, right? So we talk about self-reflection and uh so those apply to a single agent. Now this is multi- aents and these patterns describe how these agents are organized. Is it hierarchical? Is it sort of in a network fashion? What is the communication uh how they communicate? Is it peer-to-peer uh and so on and also how is the control flow being managed right so let's take a look at one pattern and I'll show you something that we have built architecture for that uh so this is uh the supervisor pattern we are seeing this in many uh uh occasions so the key actually this is very easy to understand so uh when you look at it you will see what it is so the supervisor pattern is you have a supervisor agent which is a centralized sort of an agent. Oops. Uh that agent will manage the flow, right? That agent will decide which agent to invoke next. Now this supervisor agent which is the the top level agent, it can be a full react agent like you know we we we we spoke about react in the lab session agent that will reason and act."", ""<2-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<3-hop>\n\ndetection is actually enabled and users are not allowed to actually misuse your AI beckons because ultimately the organizations is is who will bear the cost for these guards uh for the u LM services. So uh when you look at this you might wonder what how then if the let's say we identify a URL validation issue in the LLM response how can my back end act because now uh okay the eager gateway identifies this and it log somewhere then how how can I actually incorporate this into my runtime. So basically as I mentioned before this is actually purpose-driven for a egress scenario where if you do a call from your back end to the outside world we now intercept this and actually the response goes back to your back end not the inducer application here. So if that's the case we can we gives the option for you to include a assessment in the response in the response you can give a full assessment to say that okay these are the guarders that have been failed and these are the reasons. So then your actual back end can act upon it and actually do these ramifications and do the LLM call once again or even if you need to log some error or something like that you can handle that. So that's how basically we have done this. Um so basically when we take our set of guard rails we offer a set of guardrails built in to the product and uh we also allow third party integrations.""]","Multi-agent systems utilize feedback systems to enhance detection capabilities by organizing agents in patterns such as the supervisor pattern, where a centralized supervisor agent manages the flow and communication among agents. This structure allows for efficient decision-making and control flow. Additionally, feedback systems are integrated by incorporating human-in-the-loop processes, where human feedback is used to retrain models and adjust parameters, thus improving the accuracy and reliability of detection mechanisms. This approach ensures that biases are reduced and detection capabilities are continuously refined, as seen in the retraining and auditing processes described.",multi_hop_abstract_query_synthesizer
How do bias reduction and identity verification contribute to transparency in AI systems?,"[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nique agents as unique entities in the system and then the importance of that is that based on that agents can authenticate themselves uh into the system that verifying that I am this particular agent. So in our example scenario if I if this is the agent who's doing the booking assistant capability. So then it should prove the hotel backend system that I am the hotel booking assistant agent and you can verify me using this particular credential or some uh uh ver verification mechanism that it was grant it was given to the agent and then based based on the identity we can uh give the agent different permission level. we can assign uh what are the minimum permissions that we need to give this agent whether it can so in our case uh uh the very first agent it doesn't have to do it by itself it so it always work on behalf of the user so in that case at the runtime the agent will get some of the permissions that the user will grant the agent to to do do the task that the agent have to do so I will show it in in a in action. How will it happen? And then uh of course we can uh uh apply different kind of uh authorization policies in the runtime as well. Like for example uh there can be like some agents might want like just one time access to a particular system and also some agents might need some access to a certain given period like from uh 10 to 12 every day this agent need to be executed likewise."", ""<3-hop>\n\nit's a metric that will you know look at uh you know how transparent are these companies when it comes to training these models when in terms of the data or you know when the models respond and so on. So these scores have gone up for entropic it's gone up from uh you know 15 to 51 right also those who are building these agentic uh systems putting more and more you know observability capabilities you know putting logs traces and so on. So if an agent does something then we have some level of you know understanding of what it does right okay oops right so bit about uh you know building modern AI applications so this is how we model this so uh so building modern AI applications is about you know uh connecting things together So the way we model this is you have to first build these AI components. I'll get to that in a minute. And then integrate these AI components with the other components uh that are in the system. Right? So if you take a look at building the AI components u that it itself is an integration problem for the most part. Right?""]","Bias reduction in AI systems is achieved through a multi-layered approach involving human feedback, retraining, and auditing processes. This ensures that any biases in decision-making are identified and corrected, thereby enhancing the transparency of AI systems. Identity verification plays a crucial role by ensuring that agents can authenticate themselves as unique entities within the system, which allows for appropriate permission levels and authorization policies. This verification process contributes to transparency by providing a clear understanding of agent actions and permissions, thus allowing for better observability and accountability in AI operations.",multi_hop_abstract_query_synthesizer
"How are bias reduction techniques implemented in AI models, particularly in the context of large language models (LLMs), and what challenges do organizations face regarding data privacy when using LLMs?","[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nst because in development you don't see the cost aspect very much because you actually develop with a set of developers but once you go to production with the number of customers using your system and you're scaling you might require new uh u uh tok amounts of tokens quarters and then it'll be a bit uh tricky to manage this whole situation. So basically this is where governance comes in. So we'll go through this uh later on uh in detail and u uh one more thing I wanted to cover was the data privacy risks. So uh for LLMs most organizations were before the LLM era most organizations certed in that okay everything is within my scope all the network calls all the calls going out I have control of everything but now with LLMs it have got a little bit significantly harder to run everything on prem at the uh network level itself because running a LLM service is not very um u cost efficient at least at the moment. So in such a case you have to send the organization data outside to an LLM to actually make decisions and give better suggestions. So in such a backdrop it's increasingly paramount for organizations to ensure that this LLM course that goes out to your organization does not leak any priv privacy or PII details going on. So we'll go through this stuff later on.""]","Bias reduction in AI models is implemented through a multi-stage process. Initially, a 'human in the loop' approach is used, where feedback from human agents is incorporated into the AI system. This feedback is then used by AI engineers to adjust the model. The second stage involves retraining the model to remove any biases identified, and the third stage includes an audit process where decisions made by the model are reviewed by auditors to ensure accuracy and fairness. This process is repeated regularly, with retraining occurring every month. In the context of large language models (LLMs), organizations face significant challenges regarding data privacy. Unlike traditional systems where data could be kept within the organization's control, LLMs often require data to be sent outside the organization to function effectively. This raises concerns about the potential leakage of private or personally identifiable information (PII), making it crucial for organizations to implement robust governance and privacy measures when using LLMs.",multi_hop_abstract_query_synthesizer
What are the data privacy risks associated with using medical reports in AI models?,"[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nst because in development you don't see the cost aspect very much because you actually develop with a set of developers but once you go to production with the number of customers using your system and you're scaling you might require new uh u uh tok amounts of tokens quarters and then it'll be a bit uh tricky to manage this whole situation. So basically this is where governance comes in. So we'll go through this uh later on uh in detail and u uh one more thing I wanted to cover was the data privacy risks. So uh for LLMs most organizations were before the LLM era most organizations certed in that okay everything is within my scope all the network calls all the calls going out I have control of everything but now with LLMs it have got a little bit significantly harder to run everything on prem at the uh network level itself because running a LLM service is not very um u cost efficient at least at the moment. So in such a case you have to send the organization data outside to an LLM to actually make decisions and give better suggestions. So in such a backdrop it's increasingly paramount for organizations to ensure that this LLM course that goes out to your organization does not leak any priv privacy or PII details going on. So we'll go through this stuff later on.""]","The data privacy risks associated with using medical reports in AI models stem from the need to send organizational data, including potentially sensitive information, outside to large language models (LLMs) for processing. This external processing can lead to challenges in ensuring that no privacy or personally identifiable information (PII) is leaked, as organizations may lose control over network calls and data handling once it leaves their internal systems.",multi_hop_abstract_query_synthesizer
How does the process of bias reduction in AI models incorporate secure configuration practices?,"[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nu look at it, it doesn't have any other permission than like everyone which is like everyone and uh so this agent is purely acting on behalf of the user based on the delegated permissions by the user. Um so then uh here uh in my application I have configured the agent identity and agent secret. For the purpose of this demo I have put it into environment configuration file but in an actual environment it should come from a secure vault or uh some uh secure mechanism into this system. And then uh this uh client ID is the application that I showed earlier which is the hotel booking uh system. and all these others uh things are like configuration how to connect to the uh uh identity provider uh from this agent and then uh earlier so I I have disabled this chatbot component the agent wasn't there now I'm going to enable it and then uh now my agent is configured with its identity and I have embedded it to it into my uh booking system and Then let me restart the service. So I had to stop it because I did some code changes. And then uh let me restart it. Okay. Now the system is up and there's this new chat B who is the intelligent assistant that that I mentioned and I'll make it wide screen for the uh moment and I had a better prompt to give this agent otherwise it'll be asking like it it will be nice and asking me a lot of questions so I will uh use this prompt. So it says uh I'm visiting Candy on this Sunday.""]","The process of bias reduction in AI models involves multiple stages, including human feedback, retraining, and auditing. Secure configuration practices are crucial in this process, particularly in managing agent identities and secrets. In a secure environment, these credentials should be stored in a secure vault or through a secure mechanism, ensuring that the AI models operate with the correct permissions and configurations. This secure setup helps maintain the integrity of the bias reduction process by safeguarding sensitive information and ensuring that the AI models are retrained and audited effectively without unauthorized access.",multi_hop_abstract_query_synthesizer
How is AI retraining integrated with governance in AI models?,"[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\ne uh need to think about how we uh ensure the governance aspect of this. So uh there were different uh trust boundaries in the in my diagram and there was one line that going from agents to AI models. So that's where these governance and uh guardrail requirements are coming and I think Aishad can take over and uh discuss more about that with some with our example. >> So let's get to the governance side of things. So uh what Aayisha covered initially was uh the security side of things where you actually give necessary permissions and ensure that you properly u ensure that uh the uh agent is properly tracked and audited auditable. So next we are trying to get into the uh governance side of things. So this is where our AI gateway offering comes in. So our API management team have working uh have been working for the last couple of years to actually refine this and actually get this going in a uh much more uh user friendly and a scalable way with the help of customers users and we are still evolving but I'll just present what we have at the moment and our plans for the future.""]","AI retraining is integrated with governance in AI models through a multi-layered approach. The retraining process involves human feedback, where decisions made by underwriters are reviewed and fed back to AI engineers. This feedback loop helps in reducing bias by retraining the models monthly and adjusting parameters to prevent recurring issues. Governance is ensured by establishing trust boundaries and implementing guardrail requirements, which are managed through an AI gateway offering. This involves tracking and auditing agents to maintain security and compliance, ensuring that the AI models operate within the defined governance framework.",multi_hop_abstract_query_synthesizer
"How is bias reduction implemented in AI systems, and what role do conversational agents play in this process?","[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nink do as well but for us fine-tuning is is where we're currently looking. >> I see. That's great. So if you take a look at these agents I think now you talked about these conversational agents right? So those agents will require this realtime uh you know kind of interactions but then you have these other category of agents that run in the background right uh we call them the ambient agents right so for those agents this latency at least is not a requirements I mean do any of you guys have such ambient agents deployed >> um we We do we do a little bit on um processing of of data. So for example processes like um producing annual returns for companies is taking all of these really messy bank and asset statements. Um >> accuracy is really important. Latency doesn't matter at all. So with that we use the heavy model. So we go back to cloud um cloud sonnet. Um we set all the um configuration at zero. the P's, the K's, the temperature, they all go down to zero. So, they're getting as close to deterministic type of outcomes as you possibly can. And some of those actually take, you know, 8 10 hours to to process some some really big documents. Um, which is fine. You know, they just get thrown in and then wait for a response and uh and all and all good."", ""<3-hop>\n\nsource. So if you want you you can run it within your organization and uh use these services to work with the agate. So u that's completely feasible and you can write your own customizations as well. Uh in that way we can actually ensure that u organization is very secure and in the eos gateway level you all can ensure that uh everything is govern properly. So let's move on to the adaptive routing section. Next, basically uh I'll go through more about the guarders when I get to the demo. Uh any questions before we move on about guarders? No. Right. Okay. Okay. So, next we get to the adaptive routing part. So, this is uh basically uh cases where we can actually make better decisions about the models invoked and the providers invoked from the AI gate level. So this is where we can actually say that for an example we have sample policies like model round robin model weighted round robin and model failover. So uh these cases can be used specifically. So for an example let's take the model failover policy. So if you use chat GPD even now you can see that initially you get responses from GPT4 and you get very good responses and very informative responses but with time when you exceed your personal quota you will be fallen back to the uh GPT4 mini and you get uh uh relatively subpar responses but um you can actually emulate something like that using the AI gateway to say that okay till this till the first resource till the uh uh model is exhausted route all the requests to this end""]","Bias reduction in AI systems is implemented through a multi-layered approach. The first layer involves a human-in-the-loop process where feedback from human agents is used to refine AI decisions. This feedback is then provided to AI engineers for further improvements. The second layer involves retraining the AI models to remove any biased parameters identified during the feedback process. The third layer includes an audit process where historic decisions are reviewed by auditors to identify and correct any wrong decisions, which are then used to retrain the model. Conversational agents, which require real-time interactions, are part of this ecosystem, although they operate differently from ambient agents that process data in the background without real-time constraints. These agents are fine-tuned to ensure accuracy and reduce bias, contributing to the overall goal of bias reduction in AI systems.",multi_hop_abstract_query_synthesizer
How does the feedback system contribute to the development of the conversational agent in AI solutions?,"[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\nSLMs most of them uh agentic workflow building and uh and um application layer in some cases. Yeah, this is in a nutshell who I am and what we do. Over to you Rana. >> Hello everyone. I'm Rana Kalaf. I'm the chief AI officer at WSO2. By now you've probably heard a lot about WSO2. So uh I'll just highlight in our AI journey right we have uh two areas we're looking at one is how to accelerate all of you in using our products with embedded agents and co-pilots as well as um how to help you take advantage of AI by infusing it into your application through connectors to models through an agent building framework agent identification and authorization and so on and so forth. Hi everybody. >> Hello. Uh hi Alan here from from Vistra. Um we're a corporate services provider which does things like accounting, payroll, legal entity managements. Um and uh AI for us is two parts. The one part is is our conversational agent that's uh built with Aentic AI frameworks and it's there to do uh three things. Um there for advisory, there for reporting on customer data as well as executing uh workflows such as adding a director to a company may be an example of that. Um so I'd call that those are synchronous um AI systems. The the asynchronous systems are kind of what we use on the back end to process unstructured data.""]","The feedback system contributes to the development of the conversational agent in AI solutions by incorporating human-in-the-loop processes where feedback from human agents is used to refine and retrain AI models. This process helps in reducing bias and improving decision-making accuracy. The feedback is analyzed and fed back to AI engineers, who then adjust the models accordingly. This iterative process ensures that the conversational agent can perform tasks such as advisory, reporting on customer data, and executing workflows more effectively.",multi_hop_abstract_query_synthesizer
How does the WSO2 mobile app utilize a chatbot and feedback system to enhance user experience and reduce bias?,"[""<1-hop>\n\nther two patterns which we have described earlier and the agents. Now let's try to define what an agent is. So the definition of an agent is sort of vague but this is our definition of an agent right? uh uh so uh so agent is a system or an entity uh you know that can perform task by interacting with tools now these tools can be APIs and databases and so on with the help of a large language model right uh right so let's take a look at this uh application which we have built so this is a WSO2 mobile app we were building this uh towards the uh last uh WSO2 to con. So it we had sort of a very you know static kind of app. It didn't have any you know AI experiences so any personalized experience. So what we wanted to do is to make it better by bringing some you know personalized feeling. So then we uh you we ended up adding various features. For example it it can now give you know this personalized schedule. You have a chatbot where you can interact with uh uh these u u by the way if you haven't updated I think there has been a recent update right so please go ahead and uh update the app. Yeah let's take a look at the architecture before and after. So what we had was uh on my uh on the left hand side which basically had only two flows. One is the registration flow where you go to a website and then you register right."", ""<2-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right.""]","The WSO2 mobile app enhances user experience by incorporating a chatbot that allows users to interact and receive personalized schedules, providing a more personalized experience. Additionally, the feedback system is utilized to reduce bias by implementing a human-in-the-loop process where feedback from human decisions is used to retrain AI models. This process involves removing biased parameters and retraining the models monthly to ensure improved decision-making and reduced bias in the app's functionalities.",multi_hop_abstract_query_synthesizer
"How does the human in the loop process contribute to bias reduction in AI models, and what role does governance play in managing AI prompts?","[""<1-hop>\n\nwell as the like medical reports and historic data as well as like we have underwriting guidelines those are set by the regulators also. So biasness uh reduction we are removing with the three stages. One is like human in the loop where whatever the decisions that underwriter is giving is like uh the agents are working on those and see what is the feedback that we getting from the human and putting it back to the AI engineers and then is the second layer is a retraining of a complete set where uh any output or maybe a biasness is coming we remove those parameters also and then third layer is like uh then we have a audit process So historic decisions has been given by the uh physical underwriters and auditors are there. Auditors are done by the regulators. So wherever there is a wrong decisioning is done. So we remove it and then retrain the model. So that's how we are utilizing it. So majorly we are relying on the human uh in the loop and the feedback system. >> Okay. But this human in the loop how much of an effort is that like uh >> so it's just a like uh 14 15% that we are taking otherwise just all the training and other retraining is happening and reweighing the certain parameters so that those parameters are getting more weightage and uh next time those issues are not coming into the picture. And what is your retraining period like? Uh >> so we are doing it uh every month and then there is a dependent on the models also uh lot of new uh models are coming right."", ""<2-hop>\n\ntor to do better model selections depending on the prompt. So uh basically uh lastly we'll come to this uh prompt management part. This is basically where we uh uh have from templating and decorating. So this is basically as I mentioned before this this is a case where uh development use cases come and touch into the AI gateway space because uh uh if you mostly see the AI gateway mostly does the governance part but through these policies you can actually implement stuff here. So for an example let's say you have to give a role or a system prompt to the LLM to say that okay you have to act as a teacher and answer. So such a case you can give a prompt decorator. I'll just get to that part. So here basically you can give system uh decorator to say that you are a hotel booking assistant for this resort. Uh and basically the users prompt will be appended underneath that. So that uh even if you don't add this from your application level still the LLM is aware about it and uh we have this we next have this from templating part where you can define a prompt in the uh egress gateway and now you actually send a set of placeholders only and basically you send the guest name guest stage booking history and the guest preferences and you don't need to actually communicate the whole prompt every time you just need to send all these keys only and we actually do the mapping in our gate level and we map this and send it to the open API uh open AI endpoint."", ""<3-hop>\n\nu look at it, it doesn't have any other permission than like everyone which is like everyone and uh so this agent is purely acting on behalf of the user based on the delegated permissions by the user. Um so then uh here uh in my application I have configured the agent identity and agent secret. For the purpose of this demo I have put it into environment configuration file but in an actual environment it should come from a secure vault or uh some uh secure mechanism into this system. And then uh this uh client ID is the application that I showed earlier which is the hotel booking uh system. and all these others uh things are like configuration how to connect to the uh uh identity provider uh from this agent and then uh earlier so I I have disabled this chatbot component the agent wasn't there now I'm going to enable it and then uh now my agent is configured with its identity and I have embedded it to it into my uh booking system and Then let me restart the service. So I had to stop it because I did some code changes. And then uh let me restart it. Okay. Now the system is up and there's this new chat B who is the intelligent assistant that that I mentioned and I'll make it wide screen for the uh moment and I had a better prompt to give this agent otherwise it'll be asking like it it will be nice and asking me a lot of questions so I will uh use this prompt. So it says uh I'm visiting Candy on this Sunday.""]","The human in the loop process contributes to bias reduction in AI models by incorporating feedback from human agents on the decisions made by underwriters. This feedback is then used by AI engineers to retrain the models, ensuring that any biases are identified and removed. This process is part of a three-stage approach that also includes retraining the complete set of models and conducting audits to remove wrong decisions. Governance plays a role in managing AI prompts by allowing for the implementation of policies through an AI gateway. This includes prompt management, where templates and decorators are used to define system prompts, ensuring that AI models act according to specified roles, such as a hotel booking assistant, and manage user interactions effectively.",multi_hop_abstract_query_synthesizer
